ONS,2012 Q1,2012 Q2,2012 Q3,2012 Q4,2013 Q1,2013 Q2,2013 Q3,2013 Q4,2014 Q1,2014 Q2,2014 Q3,2014 Q4,2015 Q1,2015 Q2,2015 Q3,2015 Q4,Region,LA,ONS
E07000225,250000.0,270000.0,280000.0,270000.0,260000.0,272250.0,-,-,-,-,-,-,-,-,-,-,Chichester,45UD,E07000225
E07000005,302500.0,380000.0,435000.0,352500.0,310000.0,395000.0,-,-,-,-,-,-,-,-,-,-,Chiltern,11UC,E07000005
E07000118,149950.0,154995.0,148498.0,154995.0,149975.0,142248.0,-,-,-,-,-,-,-,-,-,-,Chorley,30UE,E07000118
E07000048,235000.0,250000.0,263500.0,245000.0,236000.0,250000.0,-,-,-,-,-,-,-,-,-,-,Christchurch,19UC,E07000048
E07000071,175000.0,186000.0,185000.0,187500.0,180000.0,180000.0,-,-,-,-,-,-,-,-,-,-,Colchester,22UG,E07000071
,,,,,,,-,-,-,-,-,-,-,-,-,-,Congleton,13UC,
E07000029,110000.0,113000.0,113226.0,115498.0,115000.0,115000.0,-,-,-,-,-,-,-,-,-,-,Copeland,16UE,E07000029
E07000150,109963.0,121750.0,121000.0,125000.0,115000.0,125000.0,-,-,-,-,-,-,-,-,-,-,Corby,34UB,E07000150
E07000079,267500.0,262000.0,272000.0,267500.0,262000.0,250000.0,-,-,-,-,-,-,-,-,-,-,Cotswold,23UC,E07000079
E08000026,116000.0,121750.0,125000.0,125000.0,122700.0,125000.0,-,-,-,-,-,-,-,-,-,-,Coventry,00CQ,E08000026
E07000163,182000.0,165000.0,191000.0,172500.0,167500.0,175000.0,-,-,-,-,-,-,-,-,-,-,Craven,36UB,E07000163
E07000226,184000.0,189500.0,192500.0,186000.0,192750.0,195500.0,-,-,-,-,-,-,-,-,-,-,Crawley,45UE,E07000226
,,,,,,,-,-,-,-,-,-,-,-,-,-,Crewe and Nantwich,13UD,
